subscription_id,customer_id,start_date,monthly_fee,status,cancellation_date
3157,3157,2025-07-17,26.1,active,
3158,3158,2025-12-28,37.72,active,
3159,3159,2025-05-03,33.14,cancelled,2025-10-15
3160,3160,2025-09-30,45.99,active,
3161,3161,2024-03-27,32.17,active,
3162,3162,2025-10-12,43.05,active,
3163,3163,2024-04-27,41.01,cancelled,2024-07-16
3164,3164,2024-08-17,46.4,active,
3165,3165,2024-04-03,50.68,active,
3166,3166,2024-10-20,35.18,active,
3167,3167,2025-07-01,44.26,cancelled,2025-08-19
3168,3168,2024-07-14,43.95,active,
3169,3169,2025-08-24,49.04,active,
3170,3170,2025-03-19,37.81,active,
3171,3171,2025-04-04,31.92,active,
3172,3172,2025-11-17,51.99,cancelled,2025-12-17
3173,3173,2024-11-11,27.85,active,
3174,3174,2024-09-08,50.0,cancelled,2025-06-26
3175,3175,2025-12-28,32.82,active,
3176,3176,2025-02-11,39.54,active,
3177,3177,2025-03-25,49.29,active,
3178,3178,2024-08-04,44.83,cancelled,2025-01-21
3179,3179,2024-06-06,44.03,active,
3180,3180,2024-05-04,34.46,cancelled,2024-07-04
3181,3181,2024-06-12,32.25,active,
3182,3182,2024-05-22,27.04,cancelled,2024-09-14
3183,3183,2025-06-29,40.91,active,
3184,3184,2024-02-12,35.49,active,
3185,3185,2025-04-05,30.14,active,
3186,3186,2025-11-24,35.17,active,
3187,3187,2025-07-13,49.02,active,
3188,3188,2024-10-21,45.14,cancelled,2025-01-02
3189,3189,2024-02-13,39.54,active,
3190,3190,2025-09-01,50.1,active,
3191,3191,2024-01-03,36.64,cancelled,2024-10-02
3192,3192,2025-05-13,34.37,active,
3193,3193,2025-05-05,36.01,active,
3194,3194,2024-05-20,51.37,active,
3195,3195,2025-06-24,33.19,active,
3196,3196,2024-05-08,32.17,active,
3197,3197,2024-06-13,48.41,active,
3198,3198,2025-08-16,44.78,active,
3199,3199,2025-12-16,44.3,active,
3200,3200,2024-07-12,44.16,active,
3201,3201,2025-11-04,41.29,cancelled,2025-12-08
3202,3202,2025-10-29,27.17,cancelled,2025-11-28
3203,3203,2025-07-16,45.88,active,
3204,3204,2024-04-12,30.69,active,
3205,3205,2024-08-06,30.92,cancelled,2024-10-02
3206,3206,2025-05-10,50.38,active,
3207,3207,2025-12-31,26.17,active,
3208,3208,2025-08-18,25.54,cancelled,2025-09-27
3209,3209,2024-11-03,29.52,active,
3210,3210,2024-06-20,48.82,active,
3211,3211,2025-12-03,48.68,active,
3212,3212,2024-07-20,29.91,active,
3213,3213,2024-09-07,36.01,active,
3214,3214,2025-12-06,47.04,active,
3215,3215,2025-02-14,39.98,cancelled,2025-06-30
3216,3216,2024-07-12,31.32,active,
3217,3217,2024-01-04,33.24,active,
3218,3218,2024-11-10,41.59,cancelled,2025-02-03
3219,3219,2025-12-21,28.88,active,
3220,3220,2024-11-12,43.88,active,
3221,3221,2025-05-26,32.7,cancelled,2025-09-05
3222,3222,2024-07-03,47.71,active,
3223,3223,2025-07-20,43.89,active,
3224,3224,2025-07-21,42.61,active,
3225,3225,2025-03-20,44.57,cancelled,2025-05-01
3226,3226,2025-07-18,28.99,cancelled,2025-09-04
3227,3227,2025-02-27,30.54,active,
3228,3228,2024-10-03,37.03,active,
3229,3229,2025-06-23,46.01,active,
3230,3230,2025-09-02,46.19,active,
3231,3231,2025-09-06,37.29,cancelled,2025-10-27
3232,3232,2024-06-04,48.46,active,
3233,3233,2025-05-09,29.07,active,
3234,3234,2024-01-04,28.11,active,
3235,3235,2025-02-22,31.96,active,
3236,3236,2025-02-21,47.84,active,
3237,3237,2024-09-22,40.35,active,
3238,3238,2025-12-27,38.57,active,
3239,3239,2025-10-07,44.93,active,
3240,3240,2024-01-29,25.92,active,
3241,3241,2024-06-01,28.34,cancelled,2024-12-17
3242,3242,2024-06-01,30.83,active,
3243,3243,2025-10-18,27.87,cancelled,2025-11-23
3244,3244,2025-01-14,38.6,active,
3245,3245,2025-06-16,32.9,cancelled,2025-08-26
3246,3246,2025-08-15,44.02,active,
3247,3247,2025-07-15,43.95,cancelled,2025-09-26
3248,3248,2024-03-06,47.94,active,
3249,3249,2024-04-12,29.87,active,
3250,3250,2024-10-15,41.26,active,
3251,3251,2024-09-04,30.21,active,
3252,3252,2025-06-30,30.36,active,
3253,3253,2024-04-24,41.18,cancelled,2025-01-28
3254,3254,2024-09-28,38.79,active,
3255,3255,2024-06-21,40.45,cancelled,2024-10-03
3256,3256,2024-05-18,44.93,active,
3257,3257,2024-05-06,26.4,active,
3258,3258,2024-05-22,49.85,active,
3259,3259,2025-02-16,24.06,cancelled,2025-07-14
3260,3260,2024-10-26,48.48,cancelled,2025-04-14
3261,3261,2024-11-14,43.83,active,
3262,3262,2024-12-16,27.48,active,
3263,3263,2025-06-25,35.75,active,
3264,3264,2025-09-21,30.38,cancelled,2025-11-24
3265,3265,2025-01-19,45.65,active,
3266,3266,2025-04-14,32.56,active,
3267,3267,2025-06-23,48.93,active,
3268,3268,2025-05-19,33.34,active,
3269,3269,2024-04-08,50.52,active,
3270,3270,2025-12-19,33.79,active,
3271,3271,2024-04-30,43.11,active,
3272,3272,2024-10-28,47.74,active,
3273,3273,2025-04-22,29.77,active,
3274,3274,2024-10-21,25.19,cancelled,2025-05-13
3275,3275,2024-06-26,41.44,active,
3276,3276,2025-11-05,44.69,active,
3277,3277,2024-02-22,45.62,cancelled,2024-09-26
3278,3278,2024-06-28,34.81,cancelled,2024-09-11
3279,3279,2025-12-26,47.8,active,
3280,3280,2025-06-17,48.23,cancelled,2025-07-31
3281,3281,2024-03-04,46.01,cancelled,2024-06-26
3282,3282,2025-07-05,24.71,active,
3283,3283,2025-12-09,28.7,active,
3284,3284,2024-03-12,50.56,cancelled,2024-06-04
3285,3285,2024-10-29,44.34,active,
3286,3286,2024-12-08,42.02,active,
3287,3287,2024-04-05,48.65,active,
3288,3288,2024-05-26,26.63,active,
3289,3289,2024-05-07,44.93,cancelled,2024-12-27
3290,3290,2024-05-15,41.09,cancelled,2024-08-07
3291,3291,2024-10-21,47.33,cancelled,2025-01-14
3292,3292,2024-12-05,47.82,active,
3293,3293,2024-06-22,35.9,cancelled,2025-01-16
3294,3294,2024-07-30,25.73,active,
3295,3295,2024-05-20,48.85,cancelled,2024-09-09
3296,3296,2025-08-04,44.59,active,
3297,3297,2024-06-03,39.16,active,
3298,3298,2025-10-25,51.54,active,
3299,3299,2025-01-28,31.63,active,
3300,3300,2025-08-09,33.14,active,
3301,3301,2025-04-10,53.41,active,
3302,3302,2024-07-13,42.23,cancelled,2024-10-28
3303,3303,2025-03-15,46.05,cancelled,2025-04-16
3304,3304,2024-07-19,50.18,active,
3305,3305,2024-03-27,35.96,active,
3306,3306,2024-07-05,31.77,active,
3307,3307,2024-07-20,49.91,active,
3308,3308,2024-04-08,36.05,active,
3309,3309,2024-01-18,38.91,active,
3310,3310,2025-11-20,37.27,active,
3311,3311,2025-01-10,28.84,active,
3312,3312,2024-10-20,24.15,active,
3313,3313,2025-11-10,42.29,active,
3314,3314,2024-06-13,44.04,active,
3315,3315,2024-10-21,38.91,active,
3316,3316,2025-09-10,31.76,active,
3317,3317,2025-04-07,37.19,active,
3318,3318,2024-10-18,44.59,active,
3319,3319,2024-07-06,30.81,active,
3320,3320,2024-01-26,41.47,active,
3321,3321,2024-03-03,42.7,active,
3322,3322,2024-04-28,36.78,active,
3323,3323,2025-07-29,45.49,active,
3324,3324,2025-04-12,48.26,active,
3325,3325,2024-11-12,33.86,active,
3326,3326,2025-07-26,26.95,active,
3327,3327,2024-04-27,27.69,cancelled,2025-03-06
3328,3328,2024-06-03,45.5,active,
3329,3329,2024-10-14,46.51,active,
3330,3330,2025-11-01,41.36,active,
3331,3331,2025-03-25,49.8,active,
3332,3332,2025-09-14,44.58,active,
3333,3333,2024-06-30,34.0,active,
3334,3334,2025-09-12,31.24,active,
3335,3335,2024-02-22,42.56,active,
3336,3336,2024-06-15,47.44,active,
3337,3337,2025-01-17,40.05,active,
3338,3338,2024-02-06,37.33,active,
3339,3339,2025-09-19,39.11,cancelled,2025-11-20
3340,3340,2025-09-26,35.16,active,
3341,3341,2025-01-30,43.95,active,
3342,3342,2024-08-11,45.4,active,
3343,3343,2024-03-13,47.15,cancelled,2024-06-23
3344,3344,2025-03-28,34.55,active,
3345,3345,2025-01-28,46.06,active,
3346,3346,2025-07-09,31.64,active,
3347,3347,2025-03-16,33.57,active,
3348,3348,2024-04-03,46.93,active,
3349,3349,2024-03-30,48.23,active,
3350,3350,2025-07-24,48.78,cancelled,2025-10-04
3351,3351,2024-04-26,29.11,cancelled,2024-06-28
3352,3352,2025-11-17,33.12,active,
3353,3353,2024-03-18,45.77,active,
3354,3354,2025-06-16,48.1,active,
3355,3355,2025-12-13,39.19,active,
3356,3356,2024-11-18,29.91,active,
3357,3357,2024-02-11,40.08,active,
3358,3358,2025-10-02,26.06,active,
3359,3359,2024-05-16,30.88,active,
3360,3360,2025-01-20,41.9,active,
3361,3361,2025-12-20,31.65,active,
3362,3362,2025-06-28,43.44,active,
3363,3363,2024-02-03,43.67,active,
3364,3364,2025-08-22,37.44,cancelled,2025-10-04
3365,3365,2024-04-27,33.98,cancelled,2024-07-13
3366,3366,2025-07-01,48.3,cancelled,2025-08-28
3367,3367,2025-03-29,39.14,active,
3368,3368,2024-07-29,48.79,active,
3369,3369,2024-11-05,36.27,active,
3370,3370,2024-03-27,38.42,cancelled,2024-08-11
3371,3371,2025-12-22,51.2,active,
3372,3372,2024-06-23,29.31,active,
3373,3373,2024-08-13,31.69,active,
3374,3374,2025-01-02,49.62,active,
3375,3375,2025-05-06,36.76,active,
3376,3376,2025-01-04,31.93,cancelled,2025-04-16
3377,3377,2025-01-04,52.31,active,
3378,3378,2025-03-01,29.38,active,
3379,3379,2025-09-18,43.1,active,
3380,3380,2024-10-15,45.04,active,
3381,3381,2025-08-31,45.71,active,
3382,3382,2025-07-29,36.47,cancelled,2025-10-03
3383,3383,2025-12-03,27.29,active,
3384,3384,2025-10-29,44.53,active,
3385,3385,2025-08-06,46.53,active,
3386,3386,2024-06-29,34.8,active,
3387,3387,2025-07-20,33.71,active,
3388,3388,2025-06-22,36.55,active,
3389,3389,2024-07-30,29.25,active,
3390,3390,2025-05-10,48.17,cancelled,2025-07-04
3391,3391,2024-07-03,49.53,cancelled,2024-09-24
3392,3392,2025-01-17,33.68,active,
3393,3393,2025-08-05,48.09,active,
3394,3394,2024-05-17,46.12,active,
3395,3395,2024-09-03,44.73,active,
3396,3396,2025-08-04,50.29,active,
3397,3397,2024-11-27,34.58,active,
3398,3398,2025-12-03,51.62,active,
3399,3399,2024-01-06,30.69,active,
3400,3400,2025-06-11,38.7,cancelled,2025-07-14
3401,3401,2025-08-18,41.24,active,
3402,3402,2025-11-01,31.73,cancelled,2025-12-02
3403,3403,2024-04-24,44.2,active,
3404,3404,2025-12-20,39.58,active,
3405,3405,2024-10-13,37.51,active,
3406,3406,2024-09-14,42.74,cancelled,2024-10-15
3407,3407,2024-09-16,28.85,active,
3408,3408,2025-04-11,33.76,active,
3409,3409,2025-04-26,31.58,active,
3410,3410,2024-12-12,48.87,active,
3411,3411,2024-02-21,43.82,active,
3412,3412,2025-12-22,40.08,active,
3413,3413,2024-06-11,42.73,cancelled,2024-10-08
3414,3414,2024-03-09,42.95,active,
3415,3415,2025-03-12,32.08,active,
3416,3416,2024-10-28,28.91,cancelled,2024-12-10
3417,3417,2025-03-25,39.28,active,
3418,3418,2025-10-02,29.18,cancelled,2025-11-13
3419,3419,2024-03-12,47.4,active,
3420,3420,2024-07-26,34.74,active,
3421,3421,2025-01-12,37.92,active,
3422,3422,2025-07-29,33.14,active,
3423,3423,2025-03-15,41.41,active,
3424,3424,2024-10-06,51.05,active,
3425,3425,2025-03-21,36.25,active,
3426,3426,2025-12-17,28.17,active,
3427,3427,2024-12-16,41.04,active,
3428,3428,2025-10-07,26.7,cancelled,2025-11-18
3429,3429,2025-07-24,25.81,active,
3430,3430,2024-08-08,43.19,cancelled,2024-11-09
3431,3431,2024-07-01,28.87,active,
3432,3432,2025-07-17,29.91,active,
3433,3433,2024-05-31,38.16,active,
3434,3434,2024-09-03,36.94,active,
3435,3435,2024-06-21,50.86,active,
3436,3436,2025-03-19,35.3,active,
3437,3437,2024-08-03,34.66,active,
3438,3438,2025-04-26,42.15,active,
3439,3439,2025-11-14,48.36,active,
3440,3440,2025-08-29,32.41,active,
3441,3441,2025-11-23,40.63,cancelled,2025-12-24
3442,3442,2024-01-18,43.97,active,
3443,3443,2024-11-28,30.93,active,
3444,3444,2024-06-09,29.76,cancelled,2024-07-21
3445,3445,2025-11-01,44.02,cancelled,2025-12-05
3446,3446,2025-06-04,31.69,active,
3447,3447,2024-08-22,33.15,active,
3448,3448,2025-02-15,40.53,active,
3449,3449,2025-03-18,29.42,active,
3450,3450,2024-12-28,33.52,active,
3451,3451,2024-12-12,36.81,cancelled,2025-01-27
3452,3452,2024-02-10,50.09,active,
3453,3453,2024-11-26,44.66,active,
3454,3454,2024-09-11,35.49,cancelled,2024-12-15
3455,3455,2025-08-21,33.1,active,
3456,3456,2025-09-24,49.21,cancelled,2025-11-29
3457,3457,2025-07-02,43.0,active,
3458,3458,2024-01-23,40.12,active,
3459,3459,2025-09-06,27.29,active,
3460,3460,2024-10-16,27.46,cancelled,2025-01-04
3461,3461,2024-10-31,33.74,cancelled,2025-01-12
3462,3462,2025-11-21,47.37,active,
3463,3463,2025-09-25,47.01,cancelled,2025-11-03
3464,3464,2024-02-07,27.19,active,
3465,3465,2024-09-20,44.02,active,
3466,3466,2025-07-02,49.97,active,
3467,3467,2025-01-28,48.31,active,
3468,3468,2024-07-07,37.78,active,
3469,3469,2025-01-18,31.41,active,
3470,3470,2025-09-25,48.99,active,
3471,3471,2024-06-12,34.48,active,
3472,3472,2025-06-29,31.94,active,
3473,3473,2025-06-21,32.48,active,
3474,3474,2025-10-09,38.22,active,
3475,3475,2024-08-05,26.88,active,
3476,3476,2024-06-06,39.98,active,
3477,3477,2025-02-04,48.6,active,
3478,3478,2025-01-23,39.62,cancelled,2025-03-31
3479,3479,2024-10-26,52.63,active,
3480,3480,2025-07-23,47.01,cancelled,2025-10-10
3481,3481,2025-08-07,45.43,active,
3482,3482,2024-06-28,40.66,active,
3483,3483,2025-08-04,50.36,cancelled,2025-11-05
3484,3484,2024-06-17,40.19,active,
3485,3485,2024-10-24,30.68,active,
3486,3486,2024-01-20,48.68,active,
3487,3487,2024-09-05,40.11,active,
3488,3488,2025-12-01,45.38,active,
3489,3489,2024-11-19,36.14,active,
3490,3490,2025-06-03,31.95,active,
3491,3491,2024-03-19,42.83,active,
3492,3492,2025-04-09,40.46,cancelled,2025-06-03
3493,3493,2024-09-28,36.56,active,
3494,3494,2025-06-27,52.27,active,
3495,3495,2025-11-09,37.22,cancelled,2025-12-15
3496,3496,2025-01-23,24.49,active,
3497,3497,2024-03-16,43.31,active,
3498,3498,2024-12-14,27.85,cancelled,2025-04-24
3499,3499,2024-03-30,38.29,cancelled,2025-03-12
3500,3500,2024-11-24,29.05,active,
3501,3501,2024-02-14,30.06,active,
3502,3502,2025-04-13,54.01,active,
3503,3503,2024-08-14,28.7,cancelled,2024-11-05
3504,3504,2024-05-27,46.44,active,
3505,3505,2024-01-13,42.02,active,
3506,3506,2025-10-11,32.14,active,
3507,3507,2025-09-03,47.86,cancelled,2025-10-18
3508,3508,2025-08-16,28.87,active,
3509,3509,2024-02-12,40.27,active,
3510,3510,2024-09-12,43.7,cancelled,2025-03-23
3511,3511,2025-12-11,44.4,active,
3512,3512,2025-02-26,31.59,cancelled,2025-05-10
3513,3513,2024-04-03,45.64,cancelled,2025-01-01
3514,3514,2024-04-13,52.13,active,
3515,3515,2024-07-11,37.27,active,
3516,3516,2025-12-11,40.87,active,
3517,3517,2024-05-03,33.25,active,
3518,3518,2025-10-22,35.68,active,
3519,3519,2025-05-10,38.07,cancelled,2025-09-17
3520,3520,2025-11-04,30.48,active,
3521,3521,2025-08-26,42.36,active,
3522,3522,2024-08-30,29.06,active,
3523,3523,2025-08-28,22.41,active,
3524,3524,2024-05-03,38.93,cancelled,2024-11-18
3525,3525,2024-07-31,28.6,cancelled,2024-11-06
3526,3526,2024-06-03,39.44,cancelled,2025-01-16
3527,3527,2024-04-07,39.99,cancelled,2025-04-16
3528,3528,2024-03-06,26.69,active,
3529,3529,2024-05-16,31.83,cancelled,2025-01-27
3530,3530,2024-03-28,26.54,cancelled,2024-06-25
3531,3531,2024-10-05,41.44,active,
3532,3532,2024-02-22,34.89,active,
3533,3533,2024-02-14,41.6,active,
3534,3534,2025-12-24,43.15,active,
3535,3535,2024-03-05,34.94,active,
3536,3536,2024-02-24,23.7,active,
3537,3537,2024-01-23,35.21,cancelled,2024-05-11
3538,3538,2024-04-06,34.63,active,
3539,3539,2025-01-20,32.51,active,
3540,3540,2025-08-27,47.88,cancelled,2025-10-03
3541,3541,2025-06-21,30.7,active,
3542,3542,2025-02-28,35.72,cancelled,2025-05-31
3543,3543,2024-03-03,45.07,active,
3544,3544,2025-07-20,51.01,cancelled,2025-09-03
3545,3545,2024-01-28,36.93,active,
3546,3546,2025-04-06,40.49,cancelled,2025-07-04
3547,3547,2024-10-26,27.34,active,
3548,3548,2025-10-06,42.92,active,
3549,3549,2024-08-12,42.24,active,
3550,3550,2025-04-11,39.91,cancelled,2025-05-16
3551,3551,2024-11-17,34.14,active,
3552,3552,2025-01-16,35.82,active,
3553,3553,2025-11-17,45.05,active,
3554,3554,2025-06-05,26.61,active,
3555,3555,2024-10-30,39.57,active,
3556,3556,2024-11-23,27.99,active,
3557,3557,2025-05-30,46.98,active,
3558,3558,2024-09-09,32.35,active,
3559,3559,2024-05-02,48.47,active,
3560,3560,2024-12-07,39.36,active,
3561,3561,2024-02-19,35.48,active,
3562,3562,2024-05-04,33.21,active,
3563,3563,2024-11-03,39.85,active,
3564,3564,2025-08-05,33.5,cancelled,2025-09-16
3565,3565,2025-07-25,36.09,active,
3566,3566,2024-07-09,29.61,active,
3567,3567,2024-11-04,32.97,active,
3568,3568,2024-04-22,46.24,active,
3569,3569,2025-07-06,30.59,cancelled,2025-10-16
3570,3570,2024-06-29,46.75,active,
3571,3571,2025-08-07,46.74,active,
3572,3572,2025-09-07,44.33,active,
3573,3573,2025-05-18,25.88,active,
3574,3574,2024-08-29,39.89,cancelled,2024-12-16
3575,3575,2025-11-27,45.86,cancelled,2025-12-27
3576,3576,2025-05-16,35.86,cancelled,2025-08-06
3577,3577,2025-04-17,34.23,active,
3578,3578,2025-09-18,31.25,active,
3579,3579,2025-10-06,37.96,active,
3580,3580,2024-02-26,29.26,active,
3581,3581,2025-10-06,31.49,active,
3582,3582,2025-07-13,42.37,cancelled,2025-08-30
3583,3583,2024-05-30,40.68,active,
3584,3584,2024-08-12,31.58,active,
3585,3585,2025-07-04,49.96,active,
3586,3586,2024-06-07,31.28,active,
3587,3587,2024-11-26,29.84,active,
3588,3588,2025-05-18,27.66,active,
3589,3589,2025-04-20,30.44,active,
3590,3590,2025-10-27,38.52,active,
3591,3591,2024-03-22,28.26,active,
3592,3592,2024-08-03,45.42,active,
3593,3593,2025-12-20,46.96,active,
3594,3594,2025-02-19,35.58,active,
3595,3595,2024-06-30,46.83,active,
3596,3596,2024-07-30,41.06,cancelled,2025-03-25
3597,3597,2024-09-04,47.5,active,
3598,3598,2025-02-09,33.49,active,
3599,3599,2024-07-27,44.45,active,
3600,3600,2025-03-30,31.09,active,
3601,3601,2024-11-21,24.12,active,
3602,3602,2025-03-22,48.77,cancelled,2025-05-31
3603,3603,2024-04-23,30.6,active,
3604,3604,2025-03-31,34.91,active,
3605,3605,2025-11-06,31.85,active,
3606,3606,2024-04-08,49.86,cancelled,2024-10-03
3607,3607,2024-08-27,35.82,active,
3608,3608,2025-05-21,29.58,active,
3609,3609,2025-03-27,40.31,active,
3610,3610,2025-05-08,33.88,active,
3611,3611,2025-02-13,31.92,active,
3612,3612,2025-05-13,44.42,active,
3613,3613,2025-03-21,51.37,cancelled,2025-07-06
3614,3614,2024-02-24,44.69,cancelled,2024-06-04
3615,3615,2025-07-03,26.58,active,
3616,3616,2024-11-22,32.39,active,
3617,3617,2024-02-07,47.81,active,
3618,3618,2024-10-26,32.19,active,
3619,3619,2024-11-14,45.77,active,
3620,3620,2024-03-04,36.75,cancelled,2024-04-10
3621,3621,2025-12-29,46.85,active,
3622,3622,2024-06-11,34.12,active,
3623,3623,2024-08-29,50.21,active,
3624,3624,2024-11-18,37.06,cancelled,2025-02-27
3625,3625,2025-08-31,42.68,active,
3626,3626,2025-06-27,30.4,active,
3627,3627,2025-07-17,40.59,cancelled,2025-08-24
3628,3628,2024-06-22,36.02,active,
3629,3629,2025-09-10,27.98,active,
3630,3630,2025-08-29,39.61,active,
3631,3631,2024-12-05,32.14,active,
3632,3632,2025-02-02,50.22,active,
3633,3633,2024-01-28,47.66,cancelled,2024-10-11
3634,3634,2025-07-09,42.93,active,
3635,3635,2025-12-03,37.07,active,
3636,3636,2024-12-11,30.42,active,
3637,3637,2025-01-30,32.03,cancelled,2025-03-04
3638,3638,2024-12-30,28.44,active,
3639,3639,2024-03-01,40.64,active,
3640,3640,2025-03-29,46.56,cancelled,2025-06-14
3641,3641,2025-06-11,30.38,cancelled,2025-07-18
3642,3642,2025-11-09,27.88,active,
3643,3643,2025-11-10,23.51,active,
3644,3644,2024-12-25,38.97,cancelled,2025-05-31
3645,3645,2025-12-02,28.43,active,
3646,3646,2025-01-21,34.47,active,
3647,3647,2025-04-14,30.28,active,
3648,3648,2025-03-16,29.73,active,
3649,3649,2025-12-31,46.61,active,
3650,3650,2025-06-23,48.66,active,
3651,3651,2024-03-28,30.51,active,
3652,3652,2024-02-22,32.08,active,
3653,3653,2024-10-26,33.38,active,
3654,3654,2025-01-11,44.65,active,
3655,3655,2025-05-03,41.44,active,
3656,3656,2024-12-18,43.04,active,
3657,3657,2025-01-11,38.93,active,
3658,3658,2025-11-04,47.98,active,
3659,3659,2024-09-01,27.34,active,
3660,3660,2024-12-26,31.57,active,
3661,3661,2025-02-11,36.88,active,
3662,3662,2024-12-08,39.44,cancelled,2025-06-12
3663,3663,2025-12-08,28.65,active,
3664,3664,2025-12-04,48.04,active,
3665,3665,2025-01-10,39.33,cancelled,2025-06-03
3666,3666,2024-11-25,49.02,active,
3667,3667,2025-03-06,48.36,active,
3668,3668,2024-05-12,36.06,cancelled,2025-04-18
3669,3669,2024-11-07,46.49,active,
3670,3670,2024-06-07,45.12,active,
3671,3671,2024-04-15,36.84,active,
3672,3672,2024-03-10,44.57,active,
3673,3673,2025-03-05,49.61,cancelled,2025-07-06
3674,3674,2024-01-01,45.73,active,
3675,3675,2025-04-17,42.33,active,
3676,3676,2024-11-11,31.27,active,
3677,3677,2024-09-24,46.35,active,
3678,3678,2025-07-16,36.26,active,
3679,3679,2025-01-28,39.24,active,
3680,3680,2025-06-20,39.21,active,
3681,3681,2025-06-02,40.28,active,
3682,3682,2024-01-24,28.87,active,
3683,3683,2024-06-06,44.21,cancelled,2024-12-02
3684,3684,2025-02-20,29.42,active,
3685,3685,2025-12-14,32.79,active,
3686,3686,2024-04-22,32.81,active,
3687,3687,2024-03-18,41.18,active,
3688,3688,2025-11-18,28.88,active,
3689,3689,2025-12-07,36.43,active,
3690,3690,2024-05-02,50.42,active,
3691,3691,2024-10-20,37.59,active,
3692,3692,2025-04-03,48.96,active,
3693,3693,2024-05-22,37.36,cancelled,2024-11-11
3694,3694,2024-08-26,29.02,active,
3695,3695,2024-10-15,42.27,cancelled,2025-08-06
3696,3696,2025-04-13,33.79,active,
3697,3697,2024-08-13,48.89,active,
3698,3698,2024-10-28,35.36,active,
3699,3699,2024-07-30,48.4,active,
3700,3700,2025-07-09,39.97,active,
3701,3701,2024-04-21,46.79,active,
3702,3702,2024-06-17,31.27,active,
3703,3703,2024-07-01,42.41,active,
3704,3704,2025-10-24,28.91,cancelled,2025-12-06
3705,3705,2025-11-21,46.08,active,
3706,3706,2024-12-31,33.03,active,
3707,3707,2024-04-24,34.81,active,
3708,3708,2025-07-06,42.29,cancelled,2025-09-11
3709,3709,2024-12-25,38.29,active,
3710,3710,2025-09-13,44.69,cancelled,2025-10-31
3711,3711,2024-09-20,43.54,active,
