customer_id,signup_date,region,age_group,acquisition_channel,contract_length_months
3039,2024-07-25,Valencia,35-44,Phone,24
3040,2024-05-24,Canarias,55+,Web,24
3041,2024-10-15,Canarias,35-44,Web,36
3042,2024-07-31,Valencia,35-44,Web,24
3043,2024-08-27,Madrid,25-34,In-store,24
3044,2025-01-21,País Vasco,35-44,In-store,24
3045,2024-05-18,Barcelona,45-54,Web,24
3046,2025-10-07,Galicia,25-34,Phone,24
3047,2025-06-15,Andalucía,35-44,Partner,36
3048,2025-07-09,Barcelona,25-34,Phone,36
3049,2024-05-03,Andalucía,45-54,Partner,36
3050,2025-06-01,Andalucía,45-54,Referral,24
3051,2025-09-03,Canarias,45-54,Web,24
3052,2024-05-08,Barcelona,35-44,Phone,24
3053,2025-07-03,Canarias,35-44,Phone,24
3054,2024-09-18,Madrid,45-54,Phone,24
3055,2025-07-29,País Vasco,45-54,Web,36
3056,2024-12-15,Galicia,35-44,Partner,36
3057,2025-08-09,Barcelona,55+,Web,24
3058,2024-04-17,Madrid,25-34,In-store,24
3059,2024-10-11,País Vasco,18-24,Partner,36
3060,2024-07-18,Galicia,55+,Web,24
3061,2024-06-30,Barcelona,18-24,Referral,36
3062,2024-08-13,Valencia,55+,In-store,24
3063,2024-10-06,País Vasco,35-44,Phone,24
3064,2024-04-03,Madrid,55+,Referral,24
3065,2025-05-31,Andalucía,35-44,In-store,36
3066,2025-02-06,Valencia,55+,Web,24
3067,2025-08-29,Madrid,45-54,Phone,36
3068,2025-05-30,Galicia,35-44,Phone,24
3069,2024-04-18,Barcelona,35-44,Partner,24
3070,2024-02-21,Canarias,18-24,Referral,36
3071,2024-11-05,Andalucía,25-34,Phone,24
3072,2024-12-17,Valencia,55+,Web,24
3073,2024-06-24,Valencia,25-34,Phone,24
3074,2025-07-25,Valencia,45-54,In-store,36
3075,2025-03-01,País Vasco,35-44,Web,24
3076,2025-06-30,Andalucía,25-34,Web,24
3077,2024-03-20,País Vasco,55+,Web,36
3078,2025-08-18,Valencia,18-24,Partner,36
3079,2024-05-30,Barcelona,35-44,Web,36
3080,2024-11-23,Madrid,35-44,Web,36
3081,2024-11-17,País Vasco,18-24,Web,36
3082,2025-08-22,Valencia,25-34,Phone,24
3083,2024-07-21,Valencia,45-54,Web,24
3084,2024-06-24,Valencia,25-34,Web,36
3085,2024-09-05,Valencia,45-54,Partner,36
3086,2024-09-20,Andalucía,45-54,Web,36
3087,2024-05-12,Andalucía,25-34,Web,24
3088,2024-05-08,Canarias,25-34,Phone,24
3089,2024-06-18,Madrid,25-34,Web,24
3090,2024-12-07,Andalucía,45-54,Web,24
3091,2024-09-07,Madrid,35-44,Phone,24
3092,2024-10-13,País Vasco,18-24,Web,36
3093,2025-06-09,Andalucía,35-44,Phone,24
3094,2024-06-25,Valencia,35-44,Referral,24
3095,2025-10-27,País Vasco,45-54,Phone,24
3096,2025-07-03,Valencia,18-24,Phone,36
3097,2024-05-07,Barcelona,18-24,Referral,36
3098,2024-08-17,Valencia,25-34,Phone,24
3099,2024-05-14,Madrid,45-54,In-store,24
3100,2024-07-18,Galicia,45-54,Phone,24
3101,2024-09-24,País Vasco,25-34,Partner,24
3102,2024-04-05,País Vasco,25-34,Referral,24
3103,2024-01-11,Galicia,45-54,Web,36
3104,2024-11-16,País Vasco,18-24,Referral,36
3105,2025-05-27,Valencia,35-44,Phone,24
3106,2024-08-09,Madrid,35-44,Partner,24
3107,2025-09-20,Barcelona,25-34,Phone,24
3108,2024-09-26,Canarias,35-44,Web,24
3109,2025-10-20,Canarias,25-34,Web,24
3110,2024-06-21,País Vasco,35-44,Referral,36
3111,2025-01-29,Madrid,25-34,Partner,24
3112,2025-07-11,Madrid,35-44,In-store,36
3113,2024-02-13,Galicia,35-44,Web,24
3114,2025-11-10,Madrid,18-24,Web,36
3115,2024-09-23,Andalucía,35-44,Web,36
3116,2024-12-29,Barcelona,45-54,Web,24
3117,2025-04-04,Barcelona,55+,Phone,24
3118,2025-04-15,Andalucía,25-34,Referral,36
3119,2024-01-18,Canarias,25-34,In-store,24
3120,2025-09-25,País Vasco,25-34,Phone,24
3121,2025-03-31,Valencia,55+,Web,24
3122,2025-12-31,Valencia,35-44,Partner,24
3123,2024-12-10,Galicia,25-34,Partner,36
3124,2025-03-24,Andalucía,45-54,Partner,24
3125,2024-11-18,Valencia,18-24,Phone,24
3126,2025-10-12,Andalucía,35-44,Web,24
3127,2025-08-31,Barcelona,35-44,Web,36
3128,2025-10-26,Madrid,45-54,Referral,36
3129,2025-01-03,Galicia,45-54,In-store,24
3130,2025-08-01,Andalucía,25-34,Referral,24
3131,2024-09-19,Madrid,45-54,Web,24
3132,2024-12-02,Barcelona,35-44,Phone,24
3133,2025-07-09,Canarias,25-34,Web,24
3134,2024-02-29,Andalucía,55+,Referral,24
3135,2025-06-03,Andalucía,45-54,Web,24
3136,2024-01-12,Madrid,55+,Partner,36
3137,2025-02-28,Canarias,45-54,Web,24
3138,2024-12-14,Galicia,25-34,Web,36
3139,2024-12-08,Andalucía,35-44,Web,24
3140,2024-12-27,Barcelona,35-44,Phone,24
3141,2024-12-25,Andalucía,18-24,In-store,24
3142,2024-10-24,Galicia,35-44,Referral,36
3143,2024-11-25,País Vasco,25-34,Partner,36
3144,2025-02-19,Canarias,18-24,Phone,24
3145,2025-07-12,Andalucía,55+,In-store,36
3146,2025-02-07,Barcelona,25-34,Web,24
3147,2025-04-14,Valencia,35-44,In-store,24
3148,2025-09-03,País Vasco,45-54,In-store,24
3149,2025-12-24,Barcelona,35-44,Phone,24
3150,2024-03-20,Barcelona,25-34,Web,24
3151,2025-06-05,País Vasco,35-44,Web,36
3152,2024-06-13,Valencia,45-54,Web,24
3153,2024-05-23,País Vasco,55+,Referral,24
3154,2025-08-02,Madrid,25-34,Partner,24
3155,2024-02-20,Barcelona,18-24,Phone,24
3156,2025-09-11,Barcelona,35-44,Phone,24
3157,2025-07-17,Andalucía,25-34,In-store,36
3158,2025-12-28,País Vasco,45-54,Web,36
3159,2025-05-03,Valencia,45-54,Web,24
3160,2025-09-30,Valencia,45-54,Partner,36
3161,2024-03-27,Madrid,55+,Web,24
3162,2025-10-12,Andalucía,35-44,Web,24
3163,2024-04-27,Canarias,55+,Phone,24
3164,2024-08-17,País Vasco,45-54,Web,24
3165,2024-04-03,Barcelona,25-34,Referral,24
3166,2024-10-20,Andalucía,45-54,In-store,36
3167,2025-07-01,Barcelona,45-54,Referral,24
3168,2024-07-14,Madrid,55+,Referral,36
3169,2025-08-24,Madrid,25-34,Web,36
3170,2025-03-19,Madrid,25-34,Phone,36
3171,2025-04-04,Madrid,55+,Partner,24
3172,2025-11-17,País Vasco,18-24,Web,36
3173,2024-11-11,Barcelona,45-54,Referral,24
3174,2024-09-08,País Vasco,35-44,Web,24
3175,2025-12-28,Canarias,25-34,Phone,24
3176,2025-02-11,Andalucía,25-34,Partner,36
3177,2025-03-25,Valencia,45-54,Referral,24
3178,2024-08-04,País Vasco,18-24,Partner,24
3179,2024-06-06,Madrid,45-54,Phone,36
3180,2024-05-04,Valencia,45-54,Web,24
3181,2024-06-12,Valencia,45-54,Phone,36
3182,2024-05-22,Galicia,35-44,In-store,24
3183,2025-06-29,País Vasco,18-24,Phone,24
3184,2024-02-12,Galicia,45-54,In-store,24
3185,2025-04-05,Andalucía,25-34,Web,24
3186,2025-11-24,Andalucía,25-34,Web,24
3187,2025-07-13,Galicia,55+,Referral,24
3188,2024-10-21,Galicia,25-34,Web,24
3189,2024-02-13,Valencia,25-34,Partner,36
3190,2025-09-01,Canarias,55+,Phone,36
3191,2024-01-03,Galicia,25-34,Referral,24
3192,2025-05-13,Valencia,25-34,Web,24
3193,2025-05-05,Madrid,35-44,Web,24
3194,2024-05-20,Barcelona,45-54,In-store,36
3195,2025-06-24,País Vasco,55+,Partner,36
3196,2024-05-08,Madrid,45-54,Phone,24
3197,2024-06-13,Valencia,55+,Phone,24
3198,2025-08-16,Andalucía,18-24,Phone,36
3199,2025-12-16,Galicia,35-44,Referral,36
3200,2024-07-12,Galicia,25-34,Partner,24
3201,2025-11-04,País Vasco,55+,Referral,36
3202,2025-10-29,Valencia,55+,Referral,24
3203,2025-07-16,Madrid,25-34,Phone,24
3204,2024-04-12,Andalucía,55+,Partner,36
3205,2024-08-06,Madrid,45-54,Partner,24
3206,2025-05-10,Andalucía,25-34,In-store,24
3207,2025-12-31,Canarias,35-44,Partner,36
3208,2025-08-18,Andalucía,55+,Web,36
3209,2024-11-03,Andalucía,25-34,Referral,24
3210,2024-06-20,Andalucía,18-24,Partner,24
3211,2025-12-03,Galicia,55+,In-store,36
3212,2024-07-20,Valencia,35-44,Phone,24
3213,2024-09-07,Valencia,35-44,Phone,36
3214,2025-12-06,Madrid,45-54,Partner,36
3215,2025-02-14,Andalucía,35-44,In-store,24
3216,2024-07-12,Barcelona,25-34,Web,24
3217,2024-01-04,Valencia,25-34,Phone,36
3218,2024-11-10,País Vasco,55+,In-store,36
3219,2025-12-21,Madrid,35-44,Referral,24
3220,2024-11-12,Andalucía,45-54,Web,24
3221,2025-05-26,Madrid,55+,Web,36
3222,2024-07-03,Barcelona,18-24,Phone,24
3223,2025-07-20,Madrid,55+,Web,24
3224,2025-07-21,Madrid,45-54,Web,36
3225,2025-03-20,Canarias,55+,Phone,36
3226,2025-07-18,Canarias,25-34,Partner,36
3227,2025-02-27,Andalucía,25-34,Phone,36
3228,2024-10-03,Andalucía,45-54,Web,24
3229,2025-06-23,País Vasco,55+,Referral,36
3230,2025-09-02,Galicia,55+,Phone,24
3231,2025-09-06,Valencia,35-44,In-store,24
3232,2024-06-04,Madrid,35-44,Web,36
3233,2025-05-09,Andalucía,25-34,In-store,36
3234,2024-01-04,Canarias,45-54,In-store,36
3235,2025-02-22,Barcelona,55+,Web,24
3236,2025-02-21,Valencia,45-54,Partner,36
3237,2024-09-22,Barcelona,25-34,Partner,24
3238,2025-12-27,Barcelona,55+,Phone,36
3239,2025-10-07,País Vasco,25-34,In-store,36
3240,2024-01-29,Barcelona,35-44,Web,24
3241,2024-06-01,Canarias,35-44,Phone,36
3242,2024-06-01,País Vasco,35-44,Referral,36
3243,2025-10-18,Madrid,45-54,Web,36
3244,2025-01-14,País Vasco,35-44,Web,36
3245,2025-06-16,País Vasco,18-24,Web,36
3246,2025-08-15,Valencia,25-34,Referral,24
3247,2025-07-15,Valencia,35-44,Web,24
3248,2024-03-06,Galicia,45-54,Web,36
3249,2024-04-12,Valencia,35-44,Partner,36
3250,2024-10-15,Madrid,25-34,In-store,36
3251,2024-09-04,Barcelona,18-24,Phone,24
3252,2025-06-30,Barcelona,45-54,Referral,24
3253,2024-04-24,Andalucía,35-44,Web,36
3254,2024-09-28,Madrid,35-44,Partner,36
3255,2024-06-21,Andalucía,35-44,Partner,24
3256,2024-05-18,Valencia,25-34,Web,24
3257,2024-05-06,Galicia,25-34,In-store,24
3258,2024-05-22,Valencia,18-24,Phone,24
3259,2025-02-16,Canarias,45-54,Web,24
3260,2024-10-26,Galicia,25-34,Web,24
3261,2024-11-14,Madrid,25-34,Web,24
3262,2024-12-16,Andalucía,55+,In-store,36
3263,2025-06-25,Barcelona,35-44,Web,36
3264,2025-09-21,Galicia,35-44,Referral,36
3265,2025-01-19,Andalucía,35-44,Web,24
3266,2025-04-14,Barcelona,25-34,Referral,24
3267,2025-06-23,Barcelona,18-24,In-store,24
3268,2025-05-19,Valencia,55+,Web,24
3269,2024-04-08,País Vasco,35-44,Web,24
3270,2025-12-19,País Vasco,45-54,In-store,36
3271,2024-04-30,Madrid,55+,Web,36
3272,2024-10-28,Barcelona,18-24,Web,36
3273,2025-04-22,Valencia,45-54,In-store,24
3274,2024-10-21,Andalucía,25-34,Referral,24
3275,2024-06-26,Madrid,35-44,In-store,24
3276,2025-11-05,Barcelona,55+,In-store,24
3277,2024-02-22,Galicia,18-24,Phone,36
3278,2024-06-28,Valencia,55+,In-store,24
3279,2025-12-26,País Vasco,35-44,Web,36
3280,2025-06-17,Valencia,35-44,In-store,24
3281,2024-03-04,Valencia,18-24,Partner,36
3282,2025-07-05,Andalucía,35-44,Phone,36
3283,2025-12-09,Barcelona,35-44,Referral,24
3284,2024-03-12,Barcelona,25-34,Phone,36
3285,2024-10-29,Canarias,35-44,Partner,24
3286,2024-12-08,Galicia,18-24,Phone,36
3287,2024-04-05,País Vasco,55+,Web,36
3288,2024-05-26,Madrid,25-34,Web,36
3289,2024-05-07,Madrid,35-44,Referral,36
3290,2024-05-15,Madrid,45-54,Phone,24
3291,2024-10-21,Canarias,45-54,Partner,36
3292,2024-12-05,País Vasco,55+,Phone,36
3293,2024-06-22,Andalucía,55+,In-store,24
3294,2024-07-30,Canarias,25-34,In-store,24
3295,2024-05-20,Madrid,35-44,Web,36
3296,2025-08-04,Andalucía,45-54,Web,36
3297,2024-06-03,Madrid,18-24,Partner,24
3298,2025-10-25,Barcelona,45-54,Web,36
3299,2025-01-28,Canarias,18-24,Phone,36
3300,2025-08-09,Galicia,55+,Web,24
3301,2025-04-10,Madrid,45-54,Web,24
3302,2024-07-13,Barcelona,35-44,Referral,24
3303,2025-03-15,Andalucía,35-44,Referral,36
3304,2024-07-19,Madrid,55+,In-store,24
3305,2024-03-27,Andalucía,45-54,Web,24
3306,2024-07-05,Andalucía,45-54,Referral,36
3307,2024-07-20,Barcelona,55+,Partner,36
3308,2024-04-08,Barcelona,18-24,Referral,36
3309,2024-01-18,Barcelona,18-24,Web,24
3310,2025-11-20,Canarias,25-34,Web,36
3311,2025-01-10,Barcelona,45-54,Partner,24
3312,2024-10-20,Andalucía,45-54,Referral,24
3313,2025-11-10,Barcelona,25-34,Web,36
3314,2024-06-13,Andalucía,55+,Web,36
3315,2024-10-21,Madrid,25-34,Phone,24
3316,2025-09-10,Madrid,45-54,Referral,36
3317,2025-04-07,País Vasco,35-44,In-store,24
3318,2024-10-18,País Vasco,35-44,Referral,24
3319,2024-07-06,Barcelona,18-24,Partner,24
3320,2024-01-26,Barcelona,45-54,In-store,24
3321,2024-03-03,Canarias,45-54,Phone,36
3322,2024-04-28,Madrid,25-34,Web,36
3323,2025-07-29,Madrid,35-44,Partner,36
3324,2025-04-12,Valencia,35-44,Partner,24
3325,2024-11-12,Barcelona,35-44,Phone,24
3326,2025-07-26,Andalucía,35-44,Web,24
3327,2024-04-27,Andalucía,35-44,In-store,36
3328,2024-06-03,Andalucía,55+,In-store,24
3329,2024-10-14,Andalucía,45-54,Web,24
3330,2025-11-01,Valencia,25-34,Referral,36
3331,2025-03-25,País Vasco,45-54,Web,36
3332,2025-09-14,Madrid,25-34,Web,24
3333,2024-06-30,Barcelona,55+,Web,24
3334,2025-09-12,Andalucía,35-44,Phone,36
3335,2024-02-22,Barcelona,18-24,Web,24
3336,2024-06-15,Madrid,45-54,Partner,24
3337,2025-01-17,Barcelona,25-34,In-store,36
3338,2024-02-06,Andalucía,55+,Phone,24
3339,2025-09-19,Madrid,55+,In-store,24
3340,2025-09-26,País Vasco,45-54,Referral,24
3341,2025-01-30,País Vasco,35-44,Phone,24
3342,2024-08-11,Andalucía,35-44,Web,24
3343,2024-03-13,Barcelona,35-44,Web,24
3344,2025-03-28,País Vasco,25-34,Partner,24
3345,2025-01-28,Barcelona,55+,Phone,24
3346,2025-07-09,Galicia,25-34,Partner,36
3347,2025-03-16,Andalucía,25-34,Partner,36
3348,2024-04-03,Madrid,25-34,Partner,24
3349,2024-03-30,País Vasco,55+,Web,24
3350,2025-07-24,Valencia,55+,Web,36
3351,2024-04-26,Valencia,25-34,Web,36
3352,2025-11-17,Valencia,25-34,In-store,36
3353,2024-03-18,Andalucía,45-54,Partner,24
3354,2025-06-16,País Vasco,35-44,Partner,24
3355,2025-12-13,Galicia,55+,Partner,24
3356,2024-11-18,Barcelona,55+,Phone,36
3357,2024-02-11,Andalucía,45-54,Web,24
3358,2025-10-02,Andalucía,25-34,Web,24
3359,2024-05-16,Andalucía,45-54,Web,24
3360,2025-01-20,Valencia,55+,Web,24
3361,2025-12-20,Barcelona,35-44,Web,24
3362,2025-06-28,País Vasco,55+,In-store,24
3363,2024-02-03,Barcelona,35-44,Web,36
3364,2025-08-22,Madrid,55+,Web,36
3365,2024-04-27,Andalucía,45-54,Web,36
3366,2025-07-01,Barcelona,25-34,Web,24
3367,2025-03-29,Madrid,35-44,Web,36
3368,2024-07-29,Madrid,18-24,Web,36
3369,2024-11-05,Andalucía,35-44,Web,24
3370,2024-03-27,Canarias,55+,Referral,24
3371,2025-12-22,Valencia,25-34,Web,36
3372,2024-06-23,Madrid,55+,Web,24
3373,2024-08-13,País Vasco,25-34,Phone,24
3374,2025-01-02,Barcelona,45-54,Web,24
3375,2025-05-06,Canarias,55+,Phone,24
3376,2025-01-04,Andalucía,45-54,Phone,24
3377,2025-01-04,Barcelona,55+,In-store,24
3378,2025-03-01,Valencia,55+,Referral,24
3379,2025-09-18,Barcelona,45-54,Partner,36
3380,2024-10-15,País Vasco,45-54,Web,24
3381,2025-08-31,Madrid,18-24,Phone,24
3382,2025-07-29,Galicia,35-44,Web,24
3383,2025-12-03,País Vasco,25-34,In-store,36
3384,2025-10-29,Galicia,55+,Web,36
3385,2025-08-06,Galicia,45-54,Partner,24
3386,2024-06-29,Barcelona,35-44,Web,24
3387,2025-07-20,Andalucía,55+,Phone,24
3388,2025-06-22,Galicia,25-34,Web,24
3389,2024-07-30,Barcelona,55+,Web,36
3390,2025-05-10,Madrid,25-34,Partner,24
3391,2024-07-03,Barcelona,25-34,Phone,36
3392,2025-01-17,Barcelona,45-54,Web,24
3393,2025-08-05,Galicia,25-34,Web,24
3394,2024-05-17,Valencia,45-54,In-store,36
3395,2024-09-03,Andalucía,45-54,Phone,24
3396,2025-08-04,Canarias,55+,Partner,36
3397,2024-11-27,Barcelona,25-34,Phone,24
3398,2025-12-03,País Vasco,25-34,Partner,36
3399,2024-01-06,Madrid,18-24,Partner,24
3400,2025-06-11,Madrid,35-44,Web,24
3401,2025-08-18,Madrid,25-34,Phone,36
3402,2025-11-01,Barcelona,25-34,Phone,24
3403,2024-04-24,Valencia,55+,Web,24
3404,2025-12-20,Valencia,55+,In-store,36
3405,2024-10-13,Barcelona,55+,Web,24
3406,2024-09-14,Madrid,18-24,Web,36
3407,2024-09-16,Andalucía,35-44,In-store,36
3408,2025-04-11,Madrid,25-34,In-store,36
3409,2025-04-26,País Vasco,35-44,Web,24
3410,2024-12-12,Canarias,35-44,Partner,24
3411,2024-02-21,Andalucía,55+,Web,36
3412,2025-12-22,Andalucía,45-54,Partner,24
3413,2024-06-11,Andalucía,25-34,Phone,24
3414,2024-03-09,Andalucía,45-54,In-store,24
3415,2025-03-12,Canarias,55+,Phone,24
3416,2024-10-28,Canarias,18-24,Web,24
3417,2025-03-25,Valencia,45-54,In-store,36
3418,2025-10-02,Andalucía,25-34,Web,36
3419,2024-03-12,País Vasco,25-34,Web,36
3420,2024-07-26,Madrid,55+,Phone,24
3421,2025-01-12,Andalucía,18-24,Phone,24
3422,2025-07-29,Andalucía,45-54,Web,24
3423,2025-03-15,Andalucía,25-34,Phone,36
3424,2024-10-06,Barcelona,35-44,Web,24
3425,2025-03-21,Barcelona,45-54,Partner,24
3426,2025-12-17,Madrid,55+,Referral,24
3427,2024-12-16,Andalucía,55+,Phone,36
3428,2025-10-07,Galicia,45-54,Phone,36
3429,2025-07-24,Galicia,35-44,Phone,36
3430,2024-08-08,Barcelona,25-34,Web,24
3431,2024-07-01,Barcelona,45-54,In-store,36
3432,2025-07-17,País Vasco,35-44,In-store,24
3433,2024-05-31,País Vasco,18-24,In-store,24
3434,2024-09-03,Valencia,55+,Referral,24
3435,2024-06-21,Barcelona,25-34,Phone,24
3436,2025-03-19,Madrid,18-24,Partner,24
3437,2024-08-03,País Vasco,55+,Web,24
3438,2025-04-26,Andalucía,35-44,Referral,24
3439,2025-11-14,Barcelona,45-54,Phone,36
3440,2025-08-29,Galicia,25-34,Web,36
3441,2025-11-23,Andalucía,35-44,In-store,36
3442,2024-01-18,Canarias,45-54,Phone,24
3443,2024-11-28,Valencia,25-34,Referral,24
3444,2024-06-09,Valencia,45-54,In-store,36
3445,2025-11-01,Canarias,25-34,In-store,24
3446,2025-06-04,Canarias,25-34,Phone,24
3447,2024-08-22,Canarias,18-24,Phone,24
3448,2025-02-15,País Vasco,25-34,In-store,36
3449,2025-03-18,Valencia,25-34,Web,24
3450,2024-12-28,Barcelona,45-54,Web,36
3451,2024-12-12,Barcelona,35-44,Referral,24
3452,2024-02-10,Canarias,25-34,Referral,24
3453,2024-11-26,Barcelona,35-44,Referral,24
3454,2024-09-11,País Vasco,25-34,Web,24
3455,2025-08-21,Canarias,35-44,Web,24
3456,2025-09-24,Canarias,55+,Referral,36
3457,2025-07-02,Canarias,45-54,Web,24
3458,2024-01-23,Andalucía,45-54,Phone,24
3459,2025-09-06,Valencia,25-34,Web,36
3460,2024-10-16,Canarias,25-34,In-store,24
3461,2024-10-31,Barcelona,45-54,Phone,24
3462,2025-11-21,Madrid,35-44,Web,24
3463,2025-09-25,Canarias,45-54,Phone,24
3464,2024-02-07,Andalucía,55+,Web,24
3465,2024-09-20,Andalucía,25-34,Partner,36
3466,2025-07-02,Madrid,45-54,Partner,24
3467,2025-01-28,Valencia,35-44,Partner,36
3468,2024-07-07,Canarias,25-34,Phone,24
3469,2025-01-18,Andalucía,18-24,Web,36
3470,2025-09-25,Valencia,35-44,Web,36
3471,2024-06-12,Andalucía,25-34,Referral,24
3472,2025-06-29,Galicia,45-54,Phone,24
3473,2025-06-21,Galicia,45-54,Phone,24
3474,2025-10-09,Valencia,35-44,Web,36
3475,2024-08-05,Andalucía,35-44,Referral,36
3476,2024-06-06,Barcelona,45-54,In-store,24
3477,2025-02-04,Valencia,35-44,Web,36
3478,2025-01-23,Barcelona,55+,Partner,24
3479,2024-10-26,Andalucía,18-24,Phone,24
3480,2025-07-23,Andalucía,55+,In-store,36
3481,2025-08-07,Barcelona,18-24,Referral,24
3482,2024-06-28,Barcelona,25-34,In-store,24
3483,2025-08-04,Madrid,45-54,In-store,36
3484,2024-06-17,Madrid,25-34,Phone,24
3485,2024-10-24,Andalucía,25-34,Web,36
3486,2024-01-20,Barcelona,25-34,Partner,24
3487,2024-09-05,Madrid,45-54,In-store,24
3488,2025-12-01,Canarias,35-44,Web,24
3489,2024-11-19,Barcelona,18-24,Phone,36
3490,2025-06-03,Galicia,35-44,Web,24
3491,2024-03-19,Andalucía,25-34,Web,24
3492,2025-04-09,Andalucía,55+,In-store,36
3493,2024-09-28,Andalucía,25-34,Web,36
3494,2025-06-27,Madrid,35-44,In-store,36
3495,2025-11-09,Galicia,35-44,Web,24
3496,2025-01-23,Galicia,35-44,Partner,24
3497,2024-03-16,Barcelona,55+,Referral,24
3498,2024-12-14,País Vasco,25-34,In-store,36
3499,2024-03-30,Andalucía,45-54,In-store,36
3500,2024-11-24,Galicia,35-44,Web,36
3501,2024-02-14,País Vasco,45-54,Web,24
3502,2025-04-13,Madrid,35-44,Partner,24
3503,2024-08-14,Galicia,25-34,In-store,24
3504,2024-05-27,Canarias,25-34,In-store,24
3505,2024-01-13,País Vasco,25-34,In-store,24
3506,2025-10-11,Madrid,55+,Web,24
3507,2025-09-03,País Vasco,45-54,Web,36
3508,2025-08-16,Andalucía,25-34,Referral,36
3509,2024-02-12,Barcelona,35-44,Phone,36
3510,2024-09-12,Galicia,45-54,In-store,36
3511,2025-12-11,Andalucía,25-34,Phone,36
3512,2025-02-26,Galicia,35-44,Referral,36
3513,2024-04-03,Andalucía,45-54,In-store,24
3514,2024-04-13,Barcelona,25-34,Web,36
3515,2024-07-11,Canarias,35-44,In-store,24
3516,2025-12-11,Andalucía,25-34,Web,24
3517,2024-05-03,Valencia,18-24,Phone,24
3518,2025-10-22,Valencia,45-54,In-store,36
3519,2025-05-10,Madrid,45-54,Web,36
3520,2025-11-04,Andalucía,55+,Web,36
3521,2025-08-26,Valencia,25-34,Partner,36
3522,2024-08-30,Canarias,45-54,Referral,36
3523,2025-08-28,Canarias,55+,Web,24
3524,2024-05-03,País Vasco,45-54,Partner,36
3525,2024-07-31,Barcelona,55+,Phone,36
3526,2024-06-03,Andalucía,55+,Phone,36
3527,2024-04-07,Madrid,45-54,In-store,24
3528,2024-03-06,Galicia,55+,Phone,24
3529,2024-05-16,Valencia,45-54,In-store,36
3530,2024-03-28,Canarias,35-44,In-store,24
3531,2024-10-05,Barcelona,55+,Referral,24
3532,2024-02-22,Barcelona,55+,In-store,24
3533,2024-02-14,Canarias,25-34,Web,24
3534,2025-12-24,Andalucía,25-34,In-store,24
3535,2024-03-05,Galicia,25-34,Partner,36
3536,2024-02-24,Galicia,55+,Web,36
3537,2024-01-23,Valencia,25-34,Partner,36
3538,2024-04-06,Valencia,25-34,In-store,24
3539,2025-01-20,Andalucía,35-44,Web,24
3540,2025-08-27,Galicia,18-24,Phone,24
3541,2025-06-21,Canarias,55+,Phone,24
3542,2025-02-28,Barcelona,35-44,Phone,24
3543,2024-03-03,País Vasco,25-34,In-store,36
3544,2025-07-20,Barcelona,25-34,Web,36
3545,2024-01-28,Andalucía,45-54,In-store,24
3546,2025-04-06,País Vasco,45-54,In-store,24
3547,2024-10-26,Galicia,35-44,Phone,24
3548,2025-10-06,Valencia,25-34,Phone,24
3549,2024-08-12,Barcelona,55+,Web,24
3550,2025-04-11,Barcelona,45-54,Web,24
3551,2024-11-17,Madrid,45-54,Phone,24
3552,2025-01-16,Barcelona,35-44,Web,24
3553,2025-11-17,Galicia,55+,In-store,36
3554,2025-06-05,Valencia,45-54,Partner,24
3555,2024-10-30,Barcelona,35-44,Web,24
3556,2024-11-23,País Vasco,55+,Web,24
3557,2025-05-30,Barcelona,55+,In-store,24
3558,2024-09-09,Barcelona,45-54,Web,24
3559,2024-05-02,Canarias,45-54,Partner,36
3560,2024-12-07,Madrid,35-44,Web,36
3561,2024-02-19,Valencia,35-44,Referral,36
3562,2024-05-04,Andalucía,25-34,Phone,24
3563,2024-11-03,Barcelona,35-44,Phone,24
3564,2025-08-05,Barcelona,35-44,Phone,24
3565,2025-07-25,Barcelona,25-34,Web,24
3566,2024-07-09,Barcelona,55+,Partner,36
3567,2024-11-04,Galicia,25-34,Web,24
3568,2024-04-22,Valencia,55+,Web,24
3569,2025-07-06,Valencia,25-34,Web,24
3570,2024-06-29,Barcelona,18-24,Partner,24
3571,2025-08-07,Canarias,18-24,In-store,36
3572,2025-09-07,Madrid,35-44,Web,24
3573,2025-05-18,Galicia,35-44,In-store,24
3574,2024-08-29,Barcelona,25-34,In-store,24
3575,2025-11-27,Canarias,45-54,Web,36
3576,2025-05-16,Barcelona,35-44,Web,24
3577,2025-04-17,Madrid,18-24,Web,36
3578,2025-09-18,Andalucía,25-34,Web,24
3579,2025-10-06,Barcelona,25-34,In-store,24
3580,2024-02-26,País Vasco,18-24,Phone,36
3581,2025-10-06,Andalucía,25-34,Phone,24
3582,2025-07-13,Andalucía,45-54,Partner,24
3583,2024-05-30,Madrid,45-54,Web,24
3584,2024-08-12,Andalucía,55+,In-store,24
3585,2025-07-04,Barcelona,45-54,Partner,24
3586,2024-06-07,Canarias,35-44,Web,36
3587,2024-11-26,País Vasco,25-34,Phone,24
3588,2025-05-18,Andalucía,18-24,Web,24
3589,2025-04-20,Galicia,45-54,Referral,24
